time,open,high,low,close,valley_peak,fast_ema,slow_ema
2021-12-05 11:41:00,9036.5,8963.0,8962.0,9036.6,0,9036.02354633139,9035.963698602542
2021-12-05 11:42:00,9036.5,8962.7,8961.0,9038.0,0,9036.462758257747,9036.18995431337
2021-12-05 11:43:00,9037.9,8961.5,8960.5,9038.6,0,9036.937700867136,9036.45773716744
2021-12-05 11:44:00,9038.5,8960.7,8960.2,9038.0,0,9037.173767341106,9036.62909970439
2021-12-05 11:45:00,9037.9,8960.2,8959.2,9039.0,0,9037.57959682086,9036.89253307057
2021-12-05 11:46:00,9039.1,8960.2,8959.4,9039.2,0,9037.939686416225,9037.148918284951
2021-12-05 11:47:00,9039.3,8960.0,8958.9,9039.8,0,9038.35308943484,9037.443482919956
2021-12-05 11:48:00,9039.7,8961.3,8959.2,9038.8,0,9038.452402893765,9037.594207039961
2021-12-05 11:49:00,9038.7,8961.2,8959.2,9038.2,0,9038.396313361818,9037.661517368855
2021-12-05 11:50:00,9038.3,8959.9,8959.2,9038.0,0,9038.308243725858,9037.699126550093
2021-12-05 11:51:00,9037.9,8959.8,8957.9,9038.2,0,9038.284189564556,9037.754779155639
2021-12-05 11:52:00,9038.1,8959.4,8958.1,9038.6,0,9038.354369661321,9037.848692582791
2021-12-05 11:53:00,9038.7,8959.9,8958.8,9038.2,0,9038.320065292139,9037.887726740259
2021-12-05 11:54:00,9038.3,8959.1,8956.7,9039.0,0,9038.471161893885,9038.011312658007
2021-12-05 11:55:00,9038.9,8956.9,8955.8,9040.0,0,9038.810903695245,9038.232277918229
2021-12-05 11:56:00,9039.9,8956.6,8955.8,9040.0,0,9039.075147318523,9038.42869148287
2021-12-05 11:57:00,9040.1,8956.8,8956.3,9038.8,0,9039.014003469962,9038.469947984773
2021-12-05 11:58:00,9038.7,8956.4,8955.7,9038.2,0,9038.833113809971,9038.439953764242
2021-12-05 11:59:00,9038.1,8956.6,8955.2,9037.0,0,9038.425755185533,9038.279958901549
2021-12-05 12:00:00,9037.1,8955.9,8955.0,9036.8,0,9038.064476255415,9038.115519023599
2021-12-05 12:01:00,9036.9,8955.3,8954.4,9037.2,0,9037.872370420879,9038.013794687644
2021-12-05 12:02:00,9037.3,8954.8,8953.2,9036.4,0,9037.545176994017,9037.834484166795
2021-12-05 12:03:00,9036.5,8954.1,8953.1,9036.4,0,9037.290693217568,9037.67509703715
2021-12-05 12:04:00,9036.5,8954.3,8952.9,9036.2,0,9037.048316946997,9037.511197366355
2021-12-05 12:05:00,9036.3,8953.5,8952.6,9037.0,0,9037.037579847665,9037.454397658983
2021-12-05 12:06:00,9037.1,8954.5,8952.8,9037.4,0,9037.118117659295,9037.448353474652
2021-12-05 12:07:00,9037.5,8954.8,8953.4,9036.8,0,9037.047424846118,9037.376314199691
2021-12-05 12:08:00,9036.9,8953.5,8952.4,9037.4,0,9037.125774880315,9037.37894595528
2021-12-05 12:09:00,9037.5,8952.7,8951.9,9037.8,1,9037.27560268469,9037.425729738028
2021-12-05 12:10:00,9037.7,8954.3,8952.8,9037.4,0,9037.303246532536,9037.422870878247
2021-12-05 12:11:00,9037.5,8955.7,8953.9,9037.4,0,9037.324747303084,9037.420329669552
2021-12-05 12:12:00,9037.3,8955.9,8955.4,9038.0,3,9037.474803457955,9037.484737484046
2021-12-05 12:13:00,9038.1,8955.7,8954.7,9039.0,0,9037.813736022854,9037.653099985819
2021-12-05 12:14:00,9038.9,8955.1,8954.3,9039.2,0,9038.121794684443,9037.824977765173
2021-12-05 12:15:00,9039.1,8954.4,8952.3,9039.4,0,9038.405840310123,9037.999980235709
2021-12-05 12:16:00,9039.3,8952.3,8950.8,9038.8,0,9038.493431352317,9038.08887132063
2021-12-05 12:17:00,9038.7,8951.7,8950.4,9037.6,0,9038.294891051803,9038.034552285004
2021-12-05 12:18:00,9037.7,8950.7,8949.8,9037.4,0,9038.096026373623,9037.96404647556
2021-12-05 12:19:00,9037.5,8950.8,8949.1,9037.8,0,9038.03024273504,9037.945819089386
2021-12-05 12:20:00,9037.9,8950.2,8949.2,9039.2,0,9038.29018879392,9038.085172523899
2021-12-05 12:21:00,9039.1,8950.8,8949.7,9038.8,0,9038.403480173049,9038.164597799021
2021-12-05 12:22:00,9038.9,8950.2,8948.9,9038.6,0,9038.447151245704,9038.212975821352
2021-12-05 12:23:00,9038.5,8950.1,8949.3,9039.2,0,9038.61445096888,9038.322645174536
2021-12-05 12:24:00,9039.1,8950.4,8949.4,9040.6,0,9039.055684086907,9038.575684599587
2021-12-05 12:25:00,9040.5,8950.2,8948.8,9042.4,0,9039.798865400928,9039.000608532966
2021-12-05 12:26:00,9042.5,8949.8,8947.7,9042.6,0,9040.421339756278,9039.400540918192
2021-12-05 12:27:00,9042.5,8948.7,8946.7,9041.2,0,9040.594375365994,9039.60048081617
2021-12-05 12:28:00,9041.3,8947.2,8946.1,9040.0,0,9040.46229195133,9039.644871836595
2021-12-05 12:29:00,9039.9,8947.8,8946.7,9039.4,0,9040.226227073255,9039.617663854751
2021-12-05 12:30:00,9039.3,8947.1,8945.7,9038.2,0,9039.77595439031,9039.460145648667
2021-12-05 12:31:00,9038.1,8945.8,8944.6,9039.0,0,9039.603520081353,9039.40901835437
2021-12-05 12:32:00,9039.1,8945.6,8944.6,9038.2,0,9039.29162672994,9039.274682981662
2021-12-05 12:33:00,9038.3,8945.6,8944.9,9038.4,0,9039.093487456621,9039.1774959837
2021-12-05 12:34:00,9038.5,8945.7,8944.4,9039.6,0,9039.206045799594,9039.2244408744
2021-12-05 12:35:00,9039.5,8945.4,8943.9,9039.8,0,9039.338035621906,9039.288391888356
2021-12-05 12:36:00,9039.9,8945.1,8943.5,9041.2,0,9039.751805483706,9039.50079278965
2021-12-05 12:37:00,9041.1,8943.6,8942.9,9040.8,0,9039.984737598437,9039.645149146356
2021-12-05 12:38:00,9040.9,8943.3,8942.6,9041.4,0,9040.29924035434,9039.840132574538
2021-12-05 12:39:00,9041.5,8943.2,8942.2,9043.2,2,9040.943853608931,9040.213451177367
2021-12-05 12:40:00,9043.1,8945.1,8943.2,9043.2,0,9041.445219473613,9040.545289935439
2021-12-05 12:41:00,9043.1,8945.1,8944.0,9043.4,0,9041.879615146143,9040.862479942612
2021-12-05 12:42:00,9043.3,8946.0,8944.6,9044.4,0,9042.439700669222,9041.255537726767
2021-12-05 12:43:00,9044.3,8946.8,8945.5,9045.2,0,9043.053100520507,9041.693811312682
2021-12-05 12:44:00,9045.1,8947.4,8946.4,9045.8,0,9043.663522627061,9042.150054500162
2021-12-05 12:45:00,9045.7,8947.5,8946.7,9045.4,0,9044.049406487715,9042.5111595557
2021-12-05 12:46:00,9045.5,8947.8,8946.5,9045.6,3,9044.393982823778,9042.85436404951
2021-12-05 12:47:00,9045.5,8947.6,8946.5,9045.2,0,9044.573097751827,9043.114990266231
2021-12-05 12:48:00,9045.3,8947.5,8946.1,9045.4,0,9044.756853806977,9043.36888023665
2021-12-05 12:49:00,9045.3,8946.2,8945.3,9045.8,0,9044.988664072092,9043.6390046548
2021-12-05 12:50:00,9045.7,8946.3,8945.1,9044.6,0,9044.902294278294,9043.745781915379
2021-12-05 12:51:00,9044.7,8945.3,8943.7,9044.2,0,9044.746228883118,9043.796250591447
2021-12-05 12:52:00,9044.1,8945.4,8943.3,9044.4,1,9044.669289131314,9043.863333859064
2021-12-05 12:53:00,9044.5,8945.7,8944.9,9044.0,0,9044.520558213244,9043.878518985835
2021-12-05 12:54:00,9043.9,8946.8,8944.8,9042.8,0,9044.138211943635,9043.758683542965
2021-12-05 12:55:00,9042.9,8947.2,8946.4,9042.4,3,9043.751942622826,9043.607718704858
2021-12-05 12:56:00,9042.5,8946.4,8944.4,9043.6,0,9043.718177595532,9043.606861070984
2021-12-05 12:57:00,9043.7,8945.4,8944.1,9043.8,1,9043.73636035208,9043.628320951986
2021-12-05 12:58:00,9043.9,8945.7,8944.6,9044.4,0,9043.883835829396,9043.714063068432
2021-12-05 12:59:00,9044.3,8946.5,8945.4,9043.4,0,9043.776316756197,9043.679167171938
2021-12-05 13:00:00,9043.3,8946.1,8945.1,9042.6,0,9043.514913032597,9043.55925970839
2021-12-05 13:01:00,9042.7,8946.3,8945.0,9041.8,0,9043.133821247575,9043.363786407459
2021-12-05 13:02:00,9041.9,8946.2,8945.3,9041.6,0,9042.792972081446,9043.167810139963
2021-12-05 13:03:00,9041.7,8946.7,8945.2,9042.2,0,9042.661200507791,9043.060275679967
2021-12-05 13:04:00,9042.1,8947.1,8946.3,9041.2,0,9042.336489283838,9042.853578382194
2021-12-05 13:05:00,9041.1,8948.0,8946.5,9042.0,0,9042.26171388743,9042.758736339727
2021-12-05 13:06:00,9041.9,8948.6,8947.2,9041.6,0,9042.11466635689,9042.629987857536
2021-12-05 13:07:00,9041.7,8949.2,8948.3,9042.6,0,9042.222518277582,9042.626655873364
2021-12-05 13:08:00,9042.5,8949.1,8947.7,9041.8,0,9042.128625327008,9042.534805220768
2021-12-05 13:09:00,9041.9,8949.7,8948.6,9042.6,4,9042.23337525434,9042.542049085127
2021-12-05 13:10:00,9042.5,8949.5,8948.6,9042.8,0,9042.359291864486,9042.57071029789
2021-12-05 13:11:00,9042.7,8949.5,8948.6,9043.0,0,9042.501671450156,9042.61840915368
2021-12-05 13:12:00,9043.1,8949.3,8948.2,9042.8,0,9042.567966683455,9042.638585914381
2021-12-05 13:13:00,9042.9,8948.6,8947.6,9043.8,0,9042.84175186491,9042.767631923894
2021-12-05 13:14:00,9043.7,8949.4,8948.0,9043.8,0,9043.054695894929,9042.882339487905
2021-12-05 13:15:00,9043.9,8948.7,8947.9,9044.4,0,9043.353652362723,9043.050968433694
2021-12-05 13:16:00,9044.5,8948.3,8947.1,9044.0,0,9043.497285171006,9043.156416385506
2021-12-05 13:17:00,9044.1,8948.0,8946.9,9044.0,0,9043.60899957745,9043.250147898227
2021-12-05 13:18:00,9044.1,8946.9,8944.1,9043.2,0,9043.518110782461,9043.244575909535
2021-12-05 13:19:00,9043.1,8945.1,8943.9,9043.4,0,9043.491863941914,9043.26184525292
2021-12-05 13:20:00,9043.3,8944.6,8943.6,9043.6,0,9043.515894177044,9043.299418002596
2021-12-05 13:21:00,9043.5,8943.9,8943.1,9042.8,0,9043.356806582146,9043.243927113419
2021-12-05 13:22:00,9042.7,8944.3,8943.0,9042.4,1,9043.144182897224,9043.150157434151
2021-12-05 13:23:00,9042.3,8945.5,8944.0,9042.4,0,9042.978808920063,9043.066806608134
2021-12-05 13:24:00,9042.3,8946.4,8945.0,9042.4,3,9042.850184715604,9042.992716985009
2021-12-05 13:25:00,9042.5,8946.1,8945.1,9042.8,0,9042.839032556582,9042.971303986675
2021-12-05 13:26:00,9042.7,8945.9,8944.8,9043.4,0,9042.963691988452,9043.018936877044
2021-12-05 13:27:00,9043.3,8946.2,8945.1,9042.6,0,9042.882871546573,9042.97238833515
2021-12-05 13:28:00,9042.7,8945.6,8945.0,9043.2,0,9042.953344536223,9042.997678520134
2021-12-05 13:29:00,9043.3,8945.2,8943.3,9042.4,0,9042.830379083729,9042.931269795676
2021-12-05 13:30:00,9042.3,8943.3,8941.5,9043.2,0,9042.912517065122,9042.961128707268
2021-12-05 13:31:00,9043.1,8942.7,8941.1,9044.0,0,9043.15417993954,9043.076558850904
2021-12-05 13:32:00,9043.9,8941.5,8940.7,9044.4,0,9043.431028841864,9043.22360786747
2021-12-05 13:33:00,9044.3,8941.9,8940.8,9044.2,0,9043.60191132145,9043.332095882197
2021-12-05 13:34:00,9044.1,8941.7,8940.6,9045.2,0,9043.957042138905,9043.539640784174
2021-12-05 13:35:00,9045.3,8941.6,8940.8,9046.8,0,9044.588810552481,9043.901902919266
2021-12-05 13:36:00,9046.9,8941.1,8940.2,9047.0,0,9045.124630429707,9044.246135928237
2021-12-05 13:37:00,9047.1,8941.6,8940.3,9047.0,0,9045.541379223107,9044.5521208251
2021-12-05 13:38:00,9046.9,8941.2,8939.9,9046.4,1,9045.732183840193,9044.757440733421
2021-12-05 13:39:00,9046.5,8941.9,8940.7,9047.2,0,9046.058365209039,9045.028836207486
2021-12-05 13:40:00,9047.1,8942.1,8940.5,9046.4,0,9046.134284051475,9045.181187739987
2021-12-05 13:41:00,9046.5,8942.4,8941.5,9046.2,0,9046.148887595593,9045.294389102211
2021-12-05 13:42:00,9046.1,8942.2,8941.2,9046.6,0,9046.249134796572,9045.439456979744
2021-12-05 13:43:00,9046.5,8942.3,8941.5,9046.4,0,9046.282660397334,9045.546183981995
2021-12-05 13:44:00,9046.3,8942.4,8941.9,9046.8,0,9046.397624753481,9045.685496872884
2021-12-05 13:45:00,9046.7,8942.8,8942.1,9046.0,3,9046.309263697152,9045.720441664786
2021-12-05 13:46:00,9045.9,8942.7,8941.4,9046.0,0,9046.240538431119,9045.751503702031
2021-12-05 13:47:00,9046.1,8942.5,8941.6,9046.8,0,9046.364863224204,9045.868003290694
2021-12-05 13:48:00,9046.7,8942.6,8941.2,9045.8,0,9046.23933806327,9045.860447369505
2021-12-05 13:49:00,9045.7,8942.5,8941.5,9045.4,0,9046.052818493654,9045.809286550671
2021-12-05 13:50:00,9045.3,8942.4,8941.8,9043.6,0,9045.507747717287,9045.563810267264
2021-12-05 13:51:00,9043.5,8942.2,8941.5,9043.4,0,9045.039359335668,9045.323386904234
2021-12-05 13:52:00,9043.3,8941.6,8940.3,9043.0,0,9044.586168372185,9045.065232803763
2021-12-05 13:53:00,9042.9,8941.7,8940.2,9041.8,1,9043.967019845033,9044.7024291589
2021-12-05 13:54:00,9041.9,8941.6,8940.8,9042.0,0,9043.529904323914,9044.402159252357
2021-12-05 13:55:00,9041.9,8941.9,8940.7,9042.6,0,9043.3232589186,9044.201919335428
2021-12-05 13:56:00,9042.5,8942.7,8941.7,9043.0,3,9043.251423603355,9044.068372742602
2021-12-05 13:57:00,9043.1,8942.4,8941.6,9043.0,0,9043.195551691499,9043.949664660091
2021-12-05 13:58:00,9043.1,8942.2,8941.6,9042.8,0,9043.10765131561,9043.821924142303
2021-12-05 13:59:00,9042.7,8942.1,8941.2,9043.0,0,9043.08372880103,9043.730599237602
2021-12-05 14:00:00,9043.1,8941.4,8940.4,9044.0,0,9043.287344623022,9043.760532655646
2021-12-05 14:01:00,9044.1,8940.7,8939.9,9045.8,0,9043.845712484574,9043.987140138352
2021-12-05 14:02:00,9045.9,8940.7,8940.0,9046.4,0,9044.413331932446,9044.255235678535
2021-12-05 14:03:00,9046.3,8941.1,8940.1,9046.8,0,9044.943702614124,9044.537987269809
2021-12-05 14:04:00,9046.7,8940.5,8938.6,9047.4,0,9045.489546477653,9044.855988684274
2021-12-05 14:05:00,9047.3,8939.2,8938.4,9048.2,0,9046.09186948262,9045.227545497133
2021-12-05 14:06:00,9048.1,8938.5,8937.3,9048.6,0,9046.649231819816,9045.602262664119
2021-12-05 14:07:00,9048.5,8937.9,8937.1,9048.0,0,9046.949402526523,9045.868677923661
2021-12-05 14:08:00,9048.1,8937.4,8935.3,9047.0,0,9046.960646409518,9045.994380376587
2021-12-05 14:09:00,9046.9,8935.4,8934.3,9046.0,2,9046.747169429626,9045.995004779188
2021-12-05 14:10:00,9046.1,8936.5,8934.5,9045.0,0,9046.358909556375,9045.884448692612
2021-12-05 14:11:00,9044.9,8936.8,8935.8,9043.8,0,9045.790262988292,9045.652843282322
2021-12-05 14:12:00,9043.9,8936.1,8934.9,9045.2,0,9045.659093435339,9045.602527362063
2021-12-05 14:13:00,9045.3,8936.2,8934.8,9044.2,0,9045.334850449708,9045.446690988501
2021-12-05 14:14:00,9044.3,8936.6,8935.7,9044.0,0,9045.03821701644,9045.285947545335
2021-12-05 14:15:00,9044.1,8937.8,8936.4,9042.6,0,9044.496391012786,9044.987508929187
2021-12-05 14:16:00,9042.7,8938.3,8937.3,9041.8,0,9043.897193009945,9044.633341270388
2021-12-05 14:17:00,9041.7,8938.4,8937.3,9041.0,0,9043.253372341069,9044.22963668479
2021-12-05 14:18:00,9041.1,8938.7,8937.2,9041.0,0,9042.752622931943,9043.870788164257
2021-12-05 14:19:00,9040.9,8939.2,8938.5,9042.2,0,9042.629817835956,9043.685145034895
2021-12-05 14:20:00,9042.3,8939.1,8938.4,9042.6,0,9042.623191650187,9043.56457336435
2021-12-05 14:21:00,9042.7,8939.4,8938.0,9042.4,0,9042.573593505702,9043.435176323866
2021-12-05 14:22:00,9042.5,8940.3,8938.8,9042.0,3,9042.446128282212,9043.275712287881
2021-12-05 14:23:00,9041.9,8939.5,8938.0,9041.0,0,9042.12476644172,9043.022855367006
2021-12-05 14:24:00,9040.9,8938.5,8936.4,9040.6,0,9041.785929454672,9042.753649215116
2021-12-05 14:25:00,9040.5,8937.4,8936.5,9040.6,0,9041.522389575857,9042.51435485788
2021-12-05 14:26:00,9040.5,8936.7,8935.6,9040.2,0,9041.228525225666,9042.257204318115
2021-12-05 14:27:00,9040.3,8936.2,8935.4,9040.0,0,9040.955519619962,9042.006403838324
2021-12-05 14:28:00,9040.1,8936.3,8934.9,9039.4,1,9040.609848593303,9041.716803411844
2021-12-05 14:29:00,9039.5,8937.3,8936.0,9037.8,0,9039.985437794792,9041.28160303275
2021-12-05 14:30:00,9037.9,8937.3,8936.6,9037.6,0,9039.45534050706,9040.872536029112
2021-12-05 14:31:00,9037.5,8938.1,8936.8,9037.4,0,9038.998598172158,9040.486698692544
2021-12-05 14:32:00,9037.3,8938.2,8937.1,9037.8,0,9038.73224302279,9040.188176615595
2021-12-05 14:33:00,9037.7,8937.6,8936.6,9039.6,0,9038.925077906615,9040.122823658307
2021-12-05 14:34:00,9039.7,8938.1,8937.1,9039.4,0,9039.03061614959,9040.042509918494
2021-12-05 14:35:00,9039.3,8938.2,8936.6,9039.2,0,9039.068257005238,9039.948897705328
2021-12-05 14:36:00,9039.1,8938.6,8937.6,9038.0,0,9038.830866559629,9039.732353515847
2021-12-05 14:37:00,9038.1,8939.1,8937.6,9037.4,3,9038.512896213044,9039.473203125197
2021-12-05 14:38:00,9037.5,8938.8,8937.5,9036.6,0,9038.087808165701,9039.153958333509
2021-12-05 14:39:00,9036.7,8938.1,8937.3,9037.8,0,9038.023850795546,9039.003518518675
2021-12-05 14:40:00,9037.7,8938.6,8937.2,9038.8,0,9038.196328396536,9038.980905349934
2021-12-05 14:41:00,9038.9,8938.1,8937.0,9037.4,1,9038.01936653064,9038.80524919994
2021-12-05 14:42:00,9037.5,8938.7,8937.4,9037.4,0,9037.881729523831,9038.649110399947
2021-12-05 14:43:00,9037.3,8939.0,8938.4,9038.0,0,9037.908011851869,9038.576987022176
2021-12-05 14:44:00,9038.1,8938.9,8938.1,9036.8,0,9037.661786995897,9038.379544019712
2021-12-05 14:45:00,9036.7,8938.9,8938.3,9036.8,0,9037.470278774586,9038.204039128632
2021-12-05 14:46:00,9036.9,8938.4,8937.3,9038.6,0,9037.72132793579,9038.248034781007
2021-12-05 14:47:00,9038.5,8938.4,8937.3,9036.6,0,9037.472143950059,9038.06491980534
2021-12-05 14:48:00,9036.7,8939.2,8938.3,9035.8,0,9037.100556405601,9037.81326204919
2021-12-05 14:49:00,9035.9,8939.3,8938.1,9036.0,0,9036.855988315468,9037.61178848817
2021-12-05 14:50:00,9035.9,8939.5,8938.3,9037.6,0,9037.021324245365,9037.61047865615
2021-12-05 14:51:00,9037.5,8939.9,8938.7,9037.8,0,9037.194363301951,9037.631536583245
2021-12-05 14:52:00,9037.9,8939.9,8938.5,9037.8,0,9037.32894923485,9037.650254740662
2021-12-05 14:53:00,9037.9,8940.3,8939.5,9037.2,0,9037.300293849328,9037.600226436143
2021-12-05 14:54:00,9037.3,8940.9,8939.6,9036.6,0,9037.144672993922,9037.48909016546
2021-12-05 14:55:00,9036.7,8941.8,8940.9,9036.2,0,9036.93474566194,9037.345857924853
2021-12-05 14:56:00,9036.3,8941.1,8940.1,9037.2,0,9036.993691070398,9037.329651488759
2021-12-05 14:57:00,9037.3,8940.9,8940.3,9036.0,0,9036.772870832532,9037.181912434453
2021-12-05 14:58:00,9035.9,8941.3,8939.8,9035.8,0,9036.55667731419,9037.028366608403
2021-12-05 14:59:00,9035.7,8942.0,8941.0,9037.4,0,9036.744082355483,9037.06965920747
2021-12-05 15:00:00,9037.3,8941.7,8940.9,9036.4,0,9036.66761960982,9036.995252628862
2021-12-05 15:01:00,9036.5,8942.3,8941.2,9036.4,3,9036.608148585416,9036.929113447877
2021-12-05 15:02:00,9036.3,8942.2,8940.7,9036.6,0,9036.606337788657,9036.892545287003
2021-12-05 15:03:00,9036.5,8940.8,8940.1,9035.8,0,9036.4271516134,9036.771151366225
2021-12-05 15:04:00,9035.9,8941.6,8940.3,9036.8,0,9036.510006810422,9036.774356769978
2021-12-05 15:05:00,9036.9,8940.9,8939.9,9037.0,0,9036.618894185884,9036.799428239981
2021-12-05 15:06:00,9037.1,8940.4,8939.6,9037.0,1,9036.703584366798,9036.821713991094
2021-12-05 15:07:00,9037.1,8942.0,8940.2,9037.4,0,9036.858343396398,9036.885967992084
2021-12-05 15:08:00,9037.5,8942.0,8940.6,9038.2,3,9037.156489308309,9037.03197154852
2021-12-05 15:09:00,9038.1,8941.6,8940.4,9038.2,0,9037.38838057313,9037.161752487573
2021-12-05 15:10:00,9038.1,8941.4,8940.4,9038.0,0,9037.524296001322,9037.254891100065
2021-12-05 15:11:00,9037.9,8941.5,8940.5,9038.0,0,9037.630008001028,9037.337680977835
2021-12-05 15:12:00,9037.9,8941.6,8940.4,9038.0,0,9037.712228445243,9037.411271980298
2021-12-05 15:13:00,9038.1,8941.6,8940.3,9036.4,0,9037.420622124078,9037.298908426932
2021-12-05 15:14:00,9036.5,8941.1,8940.0,9037.8,1,9037.504928318727,9037.354585268384
2021-12-05 15:15:00,9037.9,8941.5,8940.8,9039.0,0,9037.83716647012,9037.537409127452
2021-12-05 15:16:00,9038.9,8942.5,8941.4,9039.2,0,9038.14001836565,9037.722141446624
2021-12-05 15:17:00,9039.1,8943.8,8942.4,9040.2,0,9038.597792062172,9037.997459063667
2021-12-05 15:18:00,9040.3,8944.7,8943.4,9039.6,0,9038.820504937245,9038.175519167704
2021-12-05 15:19:00,9039.7,8944.8,8944.0,9040.6,0,9039.215948284524,9038.444905926848
2021-12-05 15:20:00,9040.5,8944.7,8943.9,9040.2,0,9039.434626443519,9038.639916379421
2021-12-05 15:21:00,9040.1,8945.2,8944.2,9040.2,0,9039.60470945607,9038.81325900393
2021-12-05 15:22:00,9040.3,8945.3,8943.7,9040.0,0,9039.692551799166,9038.945119114604
2021-12-05 15:23:00,9039.9,8944.3,8943.2,9040.0,0,9039.760873621573,9039.06232810187
2021-12-05 15:24:00,9040.1,8944.9,8943.7,9039.2,0,9039.636235039,9039.07762497944
2021-12-05 15:25:00,9039.1,8945.7,8943.8,9039.2,0,9039.539293919222,9039.091222203946
2021-12-05 15:26:00,9039.3,8945.9,8945.1,9040.2,4,9039.686117492729,9039.214419736842
2021-12-05 15:27:00,9040.3,8945.6,8944.1,9038.6,0,9039.4447580499,9039.146150877192
2021-12-05 15:28:00,9038.5,8944.4,8942.3,9038.4,0,9039.212589594366,9039.06324522417
2021-12-05 15:29:00,9038.3,8943.6,8942.5,9038.0,0,9038.943125240063,9038.94510686593
2021-12-05 15:30:00,9038.1,8943.0,8942.2,9037.4,0,9038.600208520049,9038.77342832527
2021-12-05 15:31:00,9037.3,8943.0,8942.2,9036.4,0,9038.11127329337,9038.509714066908
2021-12-05 15:32:00,9036.5,8943.7,8942.5,9036.6,0,9037.775434783733,9038.297523615029
2021-12-05 15:33:00,9036.5,8943.6,8942.8,9035.4,0,9037.247560387348,9037.975576546693
2021-12-05 15:34:00,9035.3,8943.7,8942.1,9035.2,0,9036.792546967938,9037.667179152615
2021-12-05 15:35:00,9035.1,8943.3,8942.3,9035.0,0,9036.394203197286,9037.370825913436
2021-12-05 15:36:00,9034.9,8943.4,8942.7,9034.6,0,9035.995491375666,9037.0629563675
2021-12-05 15:37:00,9034.7,8943.2,8941.0,9034.8,1,9035.729826625518,9036.811516771111
2021-12-05 15:38:00,9034.7,8942.1,8941.2,9034.4,0,9035.434309597626,9036.54357046321
2021-12-05 15:39:00,9034.5,8942.1,8941.0,9035.0,0,9035.33779635371,9036.372062633964
2021-12-05 15:40:00,9035.1,8942.9,8941.5,9035.8,0,9035.440508275107,9036.30850011908
2021-12-05 15:41:00,9035.7,8943.0,8941.8,9036.0,0,9035.564839769528,9036.274222328071
2021-12-05 15:42:00,9035.9,8943.0,8941.4,9035.8,0,9035.61709759852,9036.221530958286
2021-12-05 15:43:00,9035.7,8943.4,8942.3,9034.4,0,9035.346631465516,9036.019138629588
2021-12-05 15:44:00,9034.3,8943.9,8942.4,9036.4,0,9035.580713362067,9036.061456559633
2021-12-05 15:45:00,9036.5,8944.5,8943.9,9037.4,3,9035.984999281607,9036.210183608562
2021-12-05 15:46:00,9037.5,8944.3,8942.9,9037.0,0,9036.210554996806,9036.297940985389
2021-12-05 15:47:00,9036.9,8943.1,8942.5,9036.8,0,9036.341542775293,9036.353725320345
2021-12-05 15:48:00,9036.9,8943.0,8941.7,9036.6,0,9036.398977714118,9036.38108917364
2021-12-05 15:49:00,9036.7,8942.6,8941.9,9037.2,0,9036.576982666536,9036.472079265457
2021-12-05 15:50:00,9037.1,8942.4,8941.4,9038.8,0,9037.070986518416,9036.73073712485
2021-12-05 15:51:00,9038.9,8942.2,8940.8,9040.6,0,9037.855211736545,9037.16065522209
2021-12-05 15:52:00,9040.5,8941.0,8940.2,9040.8,0,9038.509609128423,9037.565026864078
2021-12-05 15:53:00,9040.9,8941.4,8940.2,9040.6,0,9038.974140433218,9037.902246101403
2021-12-05 15:54:00,9040.7,8940.7,8939.5,9040.0,0,9039.202109225836,9038.135329867913
2021-12-05 15:55:00,9040.1,8940.9,8939.4,9041.4,0,9039.690529397873,9038.4980709937
2021-12-05 15:56:00,9041.3,8940.6,8939.3,9041.6,0,9040.114856198345,9038.84272977218
2021-12-05 15:57:00,9041.7,8939.9,8938.9,9041.4,0,9040.400443709823,9039.126870908603
2021-12-05 15:58:00,9041.3,8940.9,8939.3,9041.0,0,9040.533678440974,9039.334996363203
2021-12-05 15:59:00,9041.1,8940.2,8939.3,9040.4,0,9040.503972120758,9039.453330100625
2021-12-05 16:00:00,9040.5,8939.8,8938.5,9040.8,0,9040.569756093922,9039.602960089444
2021-12-05 16:01:00,9040.7,8939.3,8938.6,9041.2,0,9040.709810295273,9039.780408968394
2021-12-05 16:02:00,9041.3,8939.1,8937.9,9041.2,0,9040.818741340769,9039.93814130524
2021-12-05 16:03:00,9041.1,8938.3,8936.5,9041.2,0,9040.903465487265,9040.07834782688
2021-12-05 16:04:00,9041.1,8937.5,8936.4,9040.8,0,9040.880473156762,9040.158531401672
2021-12-05 16:05:00,9040.9,8937.3,8935.6,9041.8,0,9041.08481245526,9040.340916801486
2021-12-05 16:06:00,9041.7,8936.4,8935.6,9040.4,0,9040.932631909645,9040.34748160132
2021-12-05 16:07:00,9040.5,8936.8,8935.7,9041.2,0,9040.992047040836,9040.442205867841
2021-12-05 16:08:00,9041.1,8936.8,8935.0,9042.0,0,9041.216036587317,9040.615294104748
2021-12-05 16:09:00,9042.1,8936.0,8934.9,9043.0,0,9041.612472901246,9040.880261426442
2021-12-05 16:10:00,9042.9,8935.8,8934.9,9042.8,0,9041.87636781208,9041.093565712394
2021-12-05 16:11:00,9042.9,8935.4,8934.5,9043.0,0,9042.126063853839,9041.30539174435
2021-12-05 16:12:00,9042.9,8935.9,8935.1,9043.2,0,9042.364716330763,9041.515903772755
2021-12-05 16:13:00,9043.3,8935.6,8934.9,9043.4,0,9042.594779368372,9041.725247798006
